data,nome_oponente,tag_oponente,nivel_oponente,trofes_oponente,clan_oponente,resultado,coroas_jogador,coroas_oponente,mudanca_trofes,modo_jogo,tipo_batalha,arena,deck_jogador,deck_oponente,vezes_enfrentado
04/03/2026 00:38,LaLa-Chan,#2JLJV2RL8,0,11816,INDUSTRIALES MX,Vitoria,3,0,0,TripleElixir_Ladder,riverRacePvP,Magic Academy,Balloon | Fireball | Golden Knight | Lava Hound | Lumberjack | Mega Knight | Witch | Wizard,Arrows | Barbarian Barrel | Electro Spirit | Flying Machine | Goblin Hut | Royal Hogs | Royal Recruits | Zappies,1
04/03/2026 00:32,khaled rfaie,#P0JRV0JL8,0,12118,وحوش مصر,Derrota,0,3,0,TripleElixir_Ladder,riverRacePvP,Magic Academy,Electro Spirit | Fisherman | Hunter | Magic Archer | Monk | Royal Ghost | Royal Giant | Zappies,Battle Ram | Electro Giant | Electro Wizard | Elite Barbarians | Fireball | Firecracker | Goblin Barrel | Goblin Gang,1
04/03/2026 00:00,Giodude22,#2V0GCPV02,0,0,VRX,Derrota,0,1,0,Ranked1v1_NewArena2,pathOfLegend,Legendary Arena,Barbarian Barrel | Dart Goblin | Goblin Gang | Lightning | Magic Archer | Minions | P.E.K.K.A | Witch,Arrows | Barbarian Barrel | Firecracker | Goblins | Hog Rider | Mega Knight | Mini P.E.K.K.A | Witch,1
