data,nome_oponente,tag_oponente,nivel_oponente,trofes_oponente,clan_oponente,resultado,coroas_jogador,coroas_oponente,mudanca_trofes,modo_jogo,tipo_batalha,arena,deck_jogador,deck_oponente,vezes_enfrentado
23/02/2026 02:34,ale§x,#UJJRQ8CG0,0,0,Darkmans,Vitoria,3,0,1,Challenge_AllCards_EventDeck_NoSet,trail,Legendary Arena,Electro Giant | Goblin Gang | Goblins | Lightning | Minions | Royal Recruits | Skeleton Barrel | Wall Breakers,Archers | Electro Spirit | Fireball | Knight | Skeletons | Tesla | The Log | X-Bow,1
23/02/2026 02:30,dangernick,#PYYRG9CQ9,0,0,Creet's Creed,Derrota,0,1,0,Challenge_AllCards_EventDeck_NoSet,trail,Legendary Arena,Goblin Gang | Goblins | Lightning | Mega Minion | Minions | Royal Recruits | Skeleton Barrel | Wall Breakers,Arrows | Barbarian Barrel | Fireball | Flying Machine | Goblin Cage | Royal Hogs | Royal Recruits | Zappies,1
23/02/2026 02:24,Sargento,#VRY2YG92,0,0,STATIC ROOM,Vitoria,3,1,30,Ranked1v1_NewArena,pathOfLegend,Legendary Arena,Goblin Gang | Goblins | Lightning | Minions | Musketeer | Royal Recruits | Skeleton Barrel | Wall Breakers,Cannon | Fire Spirit | Furnace | Giant Snowball | Goblin Drill | Knight | Poison | Skeletons,1
23/02/2026 02:20,hey wanna fight,#JPPYPUGUV,0,0,Brudduhz,Derrota,0,1,0,Ranked1v1_NewArena,pathOfLegend,Legendary Arena,Goblin Gang | Goblins | Lightning | Minions | Musketeer | Royal Recruits | Skeleton Barrel | Wall Breakers,Baby Dragon | Hog Rider | Mega Knight | Mini P.E.K.K.A | Minions | Skeleton Army | Spear Goblins | Zap,1
23/02/2026 00:22,David Rocket,#RP0Q9QL9V,0,0,Cranked Hog,Vitoria,1,0,30,Ranked1v1_NewArena,pathOfLegend,Legendary Arena,Goblin Gang | Goblins | Lightning | Minions | Musketeer | Royal Recruits | Skeleton Barrel | Wall Breakers,Knight | Miner | Musketeer | Poison | Skeletons | Tesla | The Log | Wall Breakers,1
23/02/2026 00:17,Artu02,#8QCY2L2YY,0,11528,#M3X,Derrota,1,2,0,7xElixir_Ladder,riverRacePvP,Summit of Heroes,Dart Goblin | Firecracker | Goblin Gang | Goblins | Lightning | Musketeer | Royal Recruits | Skeleton Barrel,Baby Dragon | Executioner | Goblin Machine | Mega Knight | Poison | Skeleton Barrel | Valkyrie | Zap,1
23/02/2026 00:13,bennett,#YG8RQPJVJ,0,10530,TesseractNova,Derrota,0,3,0,7xElixir_Ladder,riverRacePvP,Summit of Heroes,Barbarian Barrel | Goblin Cage | Goblinstein | Graveyard | Mini P.E.K.K.A | Poison | Royal Delivery | Skeletons,Battle Healer | Battle Ram | Electro Dragon | Elite Barbarians | Elixir Golem | Executioner | Mortar | Poison,1
23/02/2026 00:09,dschwartze2001,#8JY0UPR8,0,10731,Knights of Ren,Vitoria,3,0,0,7xElixir_Ladder,riverRacePvP,Summit of Heroes,Balloon | Fireball | Golden Knight | Lumberjack | Mega Knight | Princess | Witch | Wizard,Dark Prince | Elite Barbarians | Fireball | Goblin Machine | Hog Rider | Ice Wizard | Minions | Wizard,1
23/02/2026 00:08,L3tz_,#PQ9U98PU,0,12000,Neutralizer,Vitoria,3,0,0,7xElixir_Ladder,riverRacePvP,Summit of Heroes,Electro Spirit | Fisherman | Hunter | Mighty Miner | Monk | Royal Ghost | Royal Giant | Zappies,Archer Queen | Cannon | Earthquake | Fire Spirit | Royal Delivery | Royal Hogs | Skeletons | The Log,1
