data;nome_oponente;tag_oponente;nivel_oponente;trofes_oponente;clan_oponente;resultado;coroas_jogador;coroas_oponente;mudanca_trofes;modo_jogo;tipo_batalha;arena;deck_jogador;deck_oponente;vezes_enfrentado
20/04/2026 21:20;HogNoglim;#PLCJ2QYVL;0;0;DoNation;Vitoria;1;0;30;Ranked1v1_NewArena;pathOfLegend;Legendary Arena;Dart Goblin | Goblin Gang | Lumberjack | Magic Archer | Mega Knight | Minions | Royal Recruits | Skeleton Barrel;Baby Dragon | Battle Ram | Dark Prince | Giant Snowball | Golden Knight | Magic Archer | Skeletons | The Log;1
