data,nome_oponente,tag_oponente,nivel_oponente,trofes_oponente,clan_oponente,resultado,coroas_jogador,coroas_oponente,mudanca_trofes,modo_jogo,tipo_batalha,arena,deck_jogador,deck_oponente,vezes_enfrentado
08/02/2026 14:50,zach,#888L980,0,10598,Chronic,Vitoria,3,0,0,DoubleElixir_Ladder,riverRacePvP,Summit of Heroes,Dart Goblin | Firecracker | Goblin Gang | Goblins | Lightning | Musketeer | Royal Recruits | Skeleton Barrel,Barbarians | Bomber | Bowler | Dart Goblin | Minions | Skeleton Army | Tornado | Wizard,1
08/02/2026 14:47,Gowther,#2YV9G8UCG,0,11180,ANONYMUS,Vitoria,1,0,0,DoubleElixir_Ladder,riverRacePvP,Summit of Heroes,Barbarian Barrel | Goblin Cage | Goblinstein | Graveyard | Mini P.E.K.K.A | Poison | Royal Delivery | Skeletons,Arrows | Baby Dragon | Executioner | Firecracker | Goblinstein | Golem | Hog Rider | Mini P.E.K.K.A,1
08/02/2026 14:43,yıkık,#JQQ8GYCJG,0,12000,TÜRK,Derrota,0,1,0,DoubleElixir_Ladder,riverRacePvP,Summit of Heroes,Balloon | Fireball | Golden Knight | Lumberjack | Mega Knight | Princess | Witch | Wizard,Dark Prince | Executioner | Fireball | Goblin Cage | Hog Rider | Inferno Dragon | Knight | Zap,1
08/02/2026 13:30,^3M^7A^1R,#99LJ9GGLU,0,11501,Mar-A-Bout,Derrota,0,3,0,DoubleElixir_Ladder,riverRacePvP,Summit of Heroes,Electro Spirit | Fisherman | Hunter | Mighty Miner | Monk | Royal Ghost | Royal Giant | Zappies,Arrows | Firecracker | Goblin Barrel | Goblin Gang | P.E.K.K.A | Valkyrie | Witch | Wizard,1
08/02/2026 01:50,Jordon_hck,#22GC9YRPG,0,12000,malaysia,Derrota,0,3,0,DoubleElixir_Ladder,riverRacePvP,Summit of Heroes,Electro Spirit | Fisherman | Hunter | Mighty Miner | Monk | Royal Ghost | Royal Giant | Zappies,Baby Dragon | Hog Rider | Minions | Prince | Royal Giant | Tombstone | Wizard | Zap,1
