data,nome_oponente,tag_oponente,nivel_oponente,trofes_oponente,clan_oponente,resultado,coroas_jogador,coroas_oponente,mudanca_trofes,modo_jogo,tipo_batalha,arena,deck_jogador,deck_oponente,vezes_enfrentado
27/03/2026 02:26,Dr.Phill_P,#9UVPVYV2R,0,12380,House of Ducat,Derrota,0,3,0,CW_Battle_1v1,riverRacePvP,Magic Academy,Barbarian Barrel | Electro Giant | Goblin Cage | Graveyard | Mighty Miner | Mini P.E.K.K.A | Poison | Skeletons,Balloon | Bandit | Freeze | Mega Knight | Mirror | Skeleton Army | Wizard | Zap,1
27/03/2026 02:24,Kamikaze007,#V28L00YG,0,11877,Academy Royale⚔,Derrota,0,3,0,CW_Battle_1v1,riverRacePvP,Magic Academy,Balloon | Fireball | Golden Knight | Lava Hound | Lumberjack | Mega Knight | Witch | Wizard,Bomber | Dark Prince | Electro Wizard | Fireball | Ram Rider | Royal Hogs | Skeleton Dragons | Wizard,1
27/03/2026 02:16,SD_Dash,#QL9UPYR0Y,0,10611,50 Warriors,Derrota,0,3,0,CW_Battle_1v1,riverRacePvP,Magic Academy,Electro Spirit | Fisherman | Hunter | Magic Archer | Monk | Royal Ghost | Royal Giant | Zappies,Dart Goblin | Guards | Hog Rider | Knight | Mega Knight | Musketeer | Tesla | Tornado,1
