data,nome_oponente,tag_oponente,nivel_oponente,trofes_oponente,clan_oponente,resultado,coroas_jogador,coroas_oponente,mudanca_trofes,modo_jogo,tipo_batalha,arena,deck_jogador,deck_oponente,vezes_enfrentado
07/04/2026 11:57,jjandy,#2Q8JU8G80,0,12209,A Duuuu 5T GVNG,Derrota,0,1,0,TripleElixir_Ladder,riverRacePvP,Magic Academy,Barbarian Barrel | Electro Giant | Goblin Cage | Graveyard | Mighty Miner | Mini P.E.K.K.A | Poison | Skeletons,Fireball | Hog Rider | Minions | P.E.K.K.A | Skeleton Army | Tesla | Wizard | Zap,1
07/04/2026 11:53,The Locksnapper,#PLQJ82J9,0,9572,Lancashire lads,Vitoria,3,0,0,TripleElixir_Ladder,riverRacePvP,Magic Academy,Balloon | Fireball | Golden Knight | Lava Hound | Lumberjack | Mega Knight | Witch | Wizard,Bats | Battle Healer | Dart Goblin | Elixir Golem | Lumberjack | Princess | The Log | Witch,1
07/04/2026 11:50,casca de bala,#VU090QUYU,0,12347,Brasil Royale,Derrota,0,1,0,TripleElixir_Ladder,riverRacePvP,Magic Academy,Electro Spirit | Fisherman | Hunter | Magic Archer | Monk | Royal Ghost | Royal Giant | Zappies,Arrows | Battle Healer | Boss Bandit | Dart Goblin | Executioner | Mini P.E.K.K.A | Prince | Witch,1
07/04/2026 00:33,LEGRAND,#VJ9U2RP,0,0,Sem cla,Derrota,0,1,0,Ranked1v1_NewArena,pathOfLegend,Legendary Arena,Archers | Fire Spirit | Ice Spirit | Knight | Mortar | Rocket | Skeletons | The Log,Arrows | Hog Rider | Mini P.E.K.K.A | Mirror | Mother Witch | P.E.K.K.A | Wizard | Zap,1
07/04/2026 00:28,Fer’s❤️MA,#R92C9QVC,0,0,F y F,Derrota,0,1,0,Ranked1v1_NewArena,pathOfLegend,Legendary Arena,Dart Goblin | Goblin Gang | Lightning | Magic Archer | Mega Knight | Minions | Royal Recruits | Skeleton Barrel,Archer Queen | Baby Dragon | Cannon | Giant Skeleton | Giant Snowball | Hog Rider | Skeletons | The Log,1
07/04/2026 00:23,Ulloa92,#808U9RC,0,12074,Honduras,Vitoria,1,0,0,TripleElixir_Ladder,riverRacePvP,Magic Academy,Dart Goblin | Firecracker | Goblins | Golem | Lightning | Musketeer | Royal Recruits | Skeleton Barrel,Baby Dragon | Giant Skeleton | Hog Rider | Royal Delivery | Suspicious Bush | The Log | Valkyrie | Witch,1
07/04/2026 00:01,Adrian22,#PVCLCQJ8U,0,12435,LOS AMIGOS,Derrota,0,3,0,TripleElixir_Ladder,riverRacePvP,Magic Academy,Barbarian Barrel | Electro Giant | Goblin Cage | Graveyard | Mighty Miner | Mini P.E.K.K.A | Poison | Skeletons,Arrows | Cannon | Goblin Gang | Magic Archer | Royal Recruits | Spear Goblins | The Log | Wall Breakers,1
