data_coleta;dia_batalha;conta_tipo;player_tag;player_nome;player_fame;player_posicao;clan_tag;clan_nome;clan_posicao;clan_fame;decks_usados;boat_attacks;deck_1;deck_1_tipo;deck_2;deck_2_tipo;deck_3;deck_3_tipo;deck_4;deck_4_tipo;war_vitorias;war_derrotas;war_medals;war_torre;war_battles_count
2026-08-29;Dia 2;#2QR292P;#R0U9PG;DomNato;100;1;#QCLPL9VQ;Tropa Do Bruxo;5;600;1;0;;;;;;;;;0;0;0;Tower Princess;0
2026-08-29;Dia 2;#2QR292P;#UGLGJ2U8J;4k_oscar;200;1;#R992V8LR;INVICTUS;4;718;1;0;;;;;;;;;0;0;0;Tower Princess;0
2026-08-29;Dia 2;#2QR292P;#UCCQ992U8;Cerberus0909;400;5;#RL0VR8LU;bubabtzkamerad;3;2680;3;0;;;;;;;;;0;0;0;Tower Princess;0
2026-08-29;Dia 2;#2220UQQ0UU;#VR2PU28VC;tekken007;400;1;#R0JVY98R;BLACK「DR4GON;1;3000;4;0;;;;;;;;;0;0;0;Tower Princess;0
2026-08-29;Dia 2;#2QR292P;#QCGUCY8LY;Pierre;500;3;#R9L8P88U;la famax 2.0;2;3918;4;0;;;;;;;;;0;0;0;Tower Princess;0
2026-08-29;Dia 2;#2QR292P;#82LV8GJ;nicki;800;4;#RL0VR8LU;bubabtzkamerad;3;2680;6;4;Elite Barbarians, Ronin, Magic Archer, Goblins, Ice Spirit, Inferno Tower, Archers, Zap;Barco;Barbarians, Golden Knight, Furnace, P.E.K.K.A, Skeleton Barrel, X-Bow, Royal Giant, Electro Spirit;Barco;Bowler, Berserker, Tesla, Hog Rider, Firecracker, Knight, Mini P.E.K.K.A, The Log;Barco;Witch, Mega Minion, Valkyrie, Skeleton Army, Prince, Baby Dragon, Cannon, Fireball;RangeBattle;3;1;525;Tower Princess;4
2026-08-29;Dia 2;#2QR292P;#8P8YJPQYQ;letzgilln;925;3;#RL0VR8LU;bubabtzkamerad;3;2680;8;5;Barbarians, Night Witch, Balloon, The Log, Lightning, Mirror, Baby Dragon, Goblin Barrel;RangeBattle;P.E.K.K.A, Witch, Zap, Royal Delivery, Bats, Electro Wizard, Archers, Princess;RangeBattle;Valkyrie, Monk, Firecracker, Wizard, Elite Barbarians, Knight, Bomber, Electro Dragon;RangeBattle;Executioner, Musketeer, Giant, Guards, Minions, Dart Goblin, Arrows, Hog Rider;Barco;2;2;525;Tower Princess;4
2026-08-29;Dia 2;#2QR292P;#V20C89CYJ;moghol;1100;2;#RL0VR8LU;bubabtzkamerad;3;2680;6;0;Lumberjack, Mini P.E.K.K.A, Golden Knight, Battle Ram, Sparky, Hog Rider, Royal Hogs, Mega Knight;RangeBattle;Night Witch, Tombstone, Ram Rider, Bowler, P.E.K.K.A, Miner, Skeleton Dragons, Ronin;RangeBattle;Barbarians, Skeleton King, Royal Ghost, Balloon, Executioner, Mother Witch, Elixir Golem, Knight;RangeBattle;Inferno Dragon, Dark Prince, Witch, Tesla, Skeleton Barrel, Wizard, Skeleton Army, Valkyrie;RangeBattle;3;1;700;Tower Princess;4
2026-08-29;Dia 2;#2QR292P;#UUPV00L2C;Николай Первый;1200;3;#RUCC2L;Сызрань;1;6262;8;0;Valkyrie, Mini P.E.K.K.A, Musketeer, Battle Ram, Minions, Spear Goblins, Goblin Hut, Wizard;RangeBattle;;;;;;;0;1;100;Tower Princess;1
2026-08-29;Dia 2;#2QR292P;#QG2QPQ0Q;Павел Первый;1200;4;#RUCC2L;Сызрань;1;6262;8;0;Furnace, Knight, Firecracker, X-Bow, Valkyrie, Skeleton Army, Lumberjack, Elite Barbarians;RangeBattle;Electro Dragon, Balloon, Wizard, Prince, Goblin Gang, Princess, Dart Goblin, Spear Goblins;RangeBattle;Executioner, Bomber, Witch, Giant, Sparky, Barbarian Barrel, Bats, Miner;RangeBattle;P.E.K.K.A, Mini P.E.K.K.A, Musketeer, Fire Spirit, Electro Wizard, Minions, Hog Rider, Rage;RangeBattle;0;4;400;Tower Princess;4
2026-08-29;Dia 2;#2QR292P;#C82VJQUUC;Nikola;1200;5;#RUCC2L;Сызрань;1;6262;8;0;Firecracker, Wall Breakers, Executioner, Zap, Electro Wizard, Battle Ram, Skeleton Barrel, Elite Barbarians;RangeBattle;Barbarians, Little Prince, Magic Archer, Ice Spirit, Rage, Prince, Archers, Earthquake;RangeBattle;Mega Knight, Valkyrie, Wizard, Goblin Demolisher, Ice Wizard, Goblin Barrel, Skeleton Army, Goblin Gang;RangeBattle;Baby Dragon, Mini P.E.K.K.A, Musketeer, Miner, Witch, Hog Rider, Minions, Freeze;RangeBattle;3;4;875;Tower Princess;7
2026-08-29;Dia 2;#2QR292P;#UUQ99UCQ9;ogkanak;1300;1;#RL0VR8LU;bubabtzkamerad;3;2680;12;10;Goblin Barrel, Firecracker, Ram Rider, Electro Giant, Skeleton Army, Goblin Gang, Princess, Skeleton Dragons;Barco;Valkyrie, Spear Goblins, Battle Ram, Ronin, Ice Spirit, Minions, Archers, Electro Spirit;RangeBattle;Hog Rider, P.E.K.K.A, Ice Wizard, Zappies, Bomber, Bowler, Mother Witch, Clone;Barco;Elite Barbarians, Bats, Golden Knight, Guards, Golem, Barbarian Barrel, Witch, Dart Goblin;Barco;3;1;475;Tower Princess;4
2026-08-29;Dia 2;#2QR292P;#20PCLQCUC2;vana400;1600;2;#RUCC2L;Сызрань;1;6262;12;0;Royal Ghost, Battle Ram, Prince, Wizard, Minions, Mini P.E.K.K.A, Hog Rider, Giant;Barco;Musketeer, Valkyrie, Knight, Fireball;Barco;Battle Ram, Witch, Musketeer, Miner, Hog Rider, Sparky, Arrows, Mega Knight;RangeBattle;Balloon, Mini P.E.K.K.A, Spear Goblins, Skeleton Army, Baby Dragon, Knight, Goblin Barrel, Elite Barbarians;RangeBattle;1;5;650;Tower Princess;6
2026-08-29;Dia 2;#2QR292P;#29Y8QG98V;jogrosjo;1600;2;#R9L8P88U;la famax 2.0;2;3918;12;0;Barbarians, Furnace, Skeleton Barrel, Magic Archer, Guards, Poison, Bandit, Ram Rider;RangeBattle;Firecracker, Dark Prince, Executioner, Miner, Dart Goblin, Goblins, Electro Dragon, Void;RangeBattle;Valkyrie, Berserker, Archers, Fireball, Baby Dragon, Musketeer, Flying Machine, Prince;RangeBattle;Lumberjack, Knight, Wizard, Skeleton Army, Hog Rider, Witch, Arrows, Goblin Barrel;RangeBattle;2;2;600;Tower Princess;4
2026-08-29;Dia 2;#2QR292P;#UUR9J90;Влад-и-мир0001;1700;1;#RUCC2L;Сызрань;1;6262;12;0;Inferno Dragon, Mega Minion, Lava Hound, Golden Knight, Cannon, Tesla, Three Musketeers, Baby Dragon;Barco;P.E.K.K.A, Inferno Tower, Tombstone, X-Bow;Barco;Valkyrie, Bats, Tombstone, Goblin Gang, Mirror, Zap, Balloon, Freeze;RangeBattle;Archers, Goblin Barrel, Fire Spirit, Dark Prince, Giant Skeleton, Minion Horde, Giant Snowball, Ice Spirit;Duelo;1;4;550;Tower Princess;4
2026-08-29;Dia 2;#2QR292P;#VPJCGJ0YJ;atlas;1900;1;#R9L8P88U;la famax 2.0;2;3918;12;0;Executioner, Inferno Dragon, Prince, Guards, Arrows, Royal Hogs, Rune Giant, Balloon;RangeBattle;Musketeer, Royal Recruits, Bomb Tower, Spear Goblins, Mini P.E.K.K.A, Baby Dragon, Minions, Goblin Cage;RangeBattle;Skeleton Dragons, Knight, Goblin Barrel, Inferno Tower, Flying Machine, Rocket, Witch, Skeleton Army;RangeBattle;Giant, Valkyrie, Barbarians, Wizard, Battle Ram, Fireball, Hog Rider, Archers;RangeBattle;3;1;700;Tower Princess;4
2026-08-29;Dia 2;TOP_GLOBAL;#R0J9R8U;Ace7872;2200;4;#P2P2Y880;! ShocK-13 !;5;1670;12;0;Furnace, Golden Knight, Tesla, Goblin Drill, Poison, Guards, Giant Snowball, Fire Spirit;Duelo;Royal Hogs, Barbarian Barrel, Royal Recruits, Zappies, Goblin Cage, Flying Machine, Arrows, Electro Spirit;Duelo;Goblin Barrel, Valkyrie, Dart Goblin, Inferno Tower, Goblin Gang, Princess, The Log, Ice Spirit;Duelo;Cannon, Archer Queen, Skeletons, Dark Prince, Hog Rider, Earthquake, Royal Delivery, Wall Breakers;RangeBattle;2;1;600;Tower Princess;2
2026-08-29;Dia 2;TOP_GLOBAL;#208LQJ2P2P;chynes;2200;5;#P2P2Y880;! ShocK-13 !;5;1670;12;0;Witch, Goblins, Boss Bandit, Arrows, Cannon, Valkyrie, Bomber, Musketeer;RangeBattle;Furnace, Berserker, Archers, Ice Golem, The Log, Elite Barbarians, Inferno Tower, Fireball;Duelo;Executioner, Mighty Miner, Zap, Dart Goblin, Mega Minion, Tesla, Hog Rider, Skeletons;Duelo;Battle Ram, Bomb Tower, Goblinstein, Poison, Wall Breakers, Suspicious Bush, Rune Giant, Royal Hogs;RangeBattle;2;2;700;Tower Princess;3
