data_coleta;dia_batalha;conta_tipo;player_tag;player_nome;player_fame;player_posicao;clan_tag;clan_nome;clan_posicao;clan_fame;decks_usados;boat_attacks;deck_1;deck_1_tipo;deck_2;deck_2_tipo;deck_3;deck_3_tipo;deck_4;deck_4_tipo;war_vitorias;war_derrotas;war_medals;war_torre;war_battles_count
2026-06-03;Reset;TOP_GLOBAL;#2JJC0VC9;Buggato;0;1;#L9VRJ;Calalas España;1;0;0;0;Royal Giant, Skeleton King, Witch, Fisherman, Tombstone, Electro Spirit, Lightning, Barbarian Barrel;RangeBattle;Royal Recruits, Zappies, Firecracker, Fireball, The Log, Royal Hogs, Flying Machine, Goblin Cage;RangeBattle;Valkyrie, Goblins, Wizard, Inferno Dragon, Bowler, Graveyard, Freeze, Tornado;Duelo;P.E.K.K.A, Dark Prince, Battle Ram, Bandit, Electro Wizard, Bats, Arrows, Goblin Gang;Duelo;0;4;400;Tower Princess;3
2026-06-03;Reset;TOP_GLOBAL;#PJ2QCLUC;Ruffy46;0;4;#L9VRJ;Calalas España;1;0;0;0;Wizard, Skeleton King, Archer Queen, Bowler, Tornado, Freeze, Skeletons, Graveyard;RangeBattle;Royal Recruits, Fireball, Firecracker, The Log, Flying Machine, Zappies, Royal Hogs, Goblin Cage;RangeBattle;P.E.K.K.A, Magic Archer, Battle Ram, Zap, Lumberjack, Bandit, Poison, Electro Wizard;Duelo;Mega Knight, Dark Prince, Skeleton Barrel, Ice Wizard, Arrows, Fisherman, Bats, Goblin Gang;Duelo;0;4;400;Tower Princess;3
2026-06-03;Reset;TOP_GLOBAL;#RLC0PC2R;ニカNika™;0;5;#L9VRJ;Calalas España;1;0;0;0;Skeleton Barrel, Goblins, Mortar, Cannon Cart, Fireball, Skeleton Dragons, Rascals, Barbarian Barrel;RangeBattle;Witch, Bowler, Giant Snowball, Giant, Graveyard, Mini P.E.K.K.A, Minions, Arrows;RangeBattle;Battle Ram, Magic Archer, Royal Ghost, P.E.K.K.A, Poison, Electro Wizard, Bandit, Zap;Duelo;Wall Breakers, Knight, Minion Horde, Miner, Princess, Goblin Gang, The Log, Inferno Tower;Duelo;0;4;400;Tower Princess;3
2026-06-03;Reset;TOP_GLOBAL;#2Y88G2LG0;LegalBreezy;0;3;#8UJ2UUJ8;#MuUuKaNs!!;2;0;0;0;X-Bow, Goblin Curse, Spear Goblins, Goblins, Barbarian Barrel, Goblin Hut, Bandit, Vines;RangeBattle;;;;;;;0;1;100;Tower Princess;1
2026-06-03;Reset;TOP_GLOBAL;#8QV8YLGVJ;Angelo;0;4;#8UJ2UUJ8;#MuUuKaNs!!;2;0;0;0;Inferno Dragon, Golden Knight, Electro Dragon, Elixir Golem, Rage, Battle Healer, Fire Spirit, Arrows;RangeBattle;Firecracker, Ice Spirit, Princess, Ice Wizard, Ram Rider, Fireball, The Log, Inferno Tower;RangeBattle;Wall Breakers, Skeleton King, Witch, Archers, Minions, Giant Snowball, Skeleton Army, Skeleton Barrel;RangeBattle;Furnace, Valkyrie, Skeletons, Cannon, Zap, Dart Goblin, Elite Barbarians, Musketeer;RangeBattle;2;2;600;Tower Princess;4
2026-06-03;Reset;TOP_GLOBAL;#8P2V9LJP;ROZE;0;2;#9LVQLR;Band of Adultes;5;0;0;0;Battle Ram, Bowler, Lumberjack, Giant Skeleton, Mother Witch, Fisherman, Zappies, Arrows;RangeBattle;;;;;;;0;1;100;Tower Princess;1
2026-06-03;Reset;#2QR292P;#PU0GLV2J9;izT-brandon-_-;100;4;#GR8UGRVJ;peru;5;0;0;0;Firecracker, Bowler, Mini P.E.K.K.A, Knight, Witch, Inferno Dragon, The Log, Goblin Gang;RangeBattle;;;;;;;0;1;100;Tower Princess;1
2026-06-03;Reset;#2QR292P;#2QR292P;ツ ︻デ═一⟿ΔЯ₡λↁΣ☯︎;200;3;#QCLPL9VQ;Tropa Do Bruxo;4;0;0;0;Mortar, Goblinstein, Bats, Miner, Cannon Cart, Ice Wizard, Goblin Gang, Arrows;RangeBattle;Princess, Musketeer, Bowler, Cannon, Battle Ram, Zap, Goblins, Goblin Barrel;RangeBattle;;;;;0;2;200;Tower Princess;2
2026-06-03;Reset;#2QR292P;#2YQ20989V;sajjad;400;3;#99V9V22C;IRAN SOLID;1;0;0;0;Lumberjack, Tesla, Musketeer, Balloon, Goblin Barrel, The Log, Goblin Gang, Knight;RangeBattle;Valkyrie, Wizard, Fireball, Rage, Mini P.E.K.K.A, Hog Rider, Electro Wizard, Skeleton Army;RangeBattle;;;;;2;0;400;Tower Princess;2
2026-06-03;Reset;#2QR292P;#UP8LGP29P;coras;600;5;#GR8UGRVJ;peru;5;0;0;0;Mega Knight, Boss Bandit, Monk, Firecracker, Poison, Inferno Tower, Night Witch, Mother Witch;RangeBattle;Wizard, Knight, Hunter, Tesla, The Log, Skeleton Barrel, Hog Rider, Inferno Dragon;Duelo;Goblin Cage, Royal Delivery, Furnace, Royal Giant, Goblin Barrel, Dart Goblin, Fireball, Bats;Duelo;P.E.K.K.A, Skeleton King, Witch, Cannon, Ram Rider, Electro Wizard, Arrows, Lightning;Duelo;2;1;600;Tower Princess;2
