data_coleta;dia_batalha;conta_tipo;player_tag;player_nome;player_fame;player_posicao;clan_tag;clan_nome;clan_posicao;clan_fame;decks_usados;boat_attacks;deck_1;deck_1_tipo;deck_2;deck_2_tipo;deck_3;deck_3_tipo;deck_4;deck_4_tipo;war_vitorias;war_derrotas;war_medals;war_torre;war_battles_count
2026-08-30;Dia 3;#2QR292P;#R0U9PG;DomNato;100;1;#QCLPL9VQ;Tropa Do Bruxo;5;600;1;0;;;;;;;;;0;0;0;Tower Princess;0
2026-08-30;Dia 3;#2QR292P;#PJYVU8PL;achil;200;4;#R9L8P88U;la famax 2.0;3;5077;2;0;;;;;;;;;0;0;0;Tower Princess;0
2026-08-30;Dia 3;#2QR292P;#UGLGJ2U8J;4k_oscar;200;1;#R992V8LR;INVICTUS;4;777;1;0;;;;;;;;;0;0;0;Tower Princess;0
2026-08-30;Dia 3;#2220UQQ0UU;#VR2PU28VC;tekken007;400;1;#R0JVY98R;BLACK「DR4GON;1;3000;4;0;;;;;;;;;0;0;0;Tower Princess;0
2026-08-30;Dia 3;#2QR292P;#QCGUCY8LY;Pierre;500;3;#R9L8P88U;la famax 2.0;3;5077;4;0;;;;;;;;;0;0;0;Tower Princess;0
2026-08-30;Dia 3;#2QR292P;#82LV8GJ;nicki;800;5;#RL0VR8LU;bubabtzkamerad;2;6020;6;4;;;;;;;;;0;0;0;Tower Princess;0
2026-08-30;Dia 3;#2QR292P;#UCCQ992U8;Cerberus0909;900;4;#RL0VR8LU;bubabtzkamerad;2;6020;6;0;Witch, Electro Dragon, Mini P.E.K.K.A, Rage, Golem, Minions, Vines, Goblin Machine;RangeBattle;;;;;;;0;1;100;Tower Princess;1
2026-08-30;Dia 3;#2QR292P;#8P8YJPQYQ;letzgilln;925;3;#RL0VR8LU;bubabtzkamerad;2;6020;8;5;;;;;;;;;0;0;0;Tower Princess;0
2026-08-30;Dia 3;#2QR292P;#V20C89CYJ;moghol;1100;2;#RL0VR8LU;bubabtzkamerad;2;6020;6;0;;;;;;;;;0;0;0;Tower Princess;0
2026-08-30;Dia 3;#2QR292P;#QG2QPQ0Q;Павел Первый;1200;4;#RUCC2L;Сызрань;1;8062;8;0;;;;;;;;;0;0;0;Tower Princess;0
2026-08-30;Dia 3;#2QR292P;#C82VJQUUC;Nikola;1200;5;#RUCC2L;Сызрань;1;8062;8;0;;;;;;;;;0;0;0;Tower Princess;0
2026-08-30;Dia 3;#2QR292P;#UUQ99UCQ9;ogkanak;1300;1;#RL0VR8LU;bubabtzkamerad;2;6020;12;10;;;;;;;;;0;0;0;Tower Princess;0
2026-08-30;Dia 3;#2QR292P;#20PCLQCUC2;vana400;1600;3;#RUCC2L;Сызрань;1;8062;12;0;;;;;;;;;0;0;0;Tower Princess;0
2026-08-30;Dia 3;#2QR292P;#29Y8QG98V;jogrosjo;1600;2;#R9L8P88U;la famax 2.0;3;5077;12;0;;;;;;;;;0;0;0;Tower Princess;0
2026-08-30;Dia 3;#2QR292P;#UUR9J90;Влад-и-мир0001;1700;1;#RUCC2L;Сызрань;1;8062;12;0;;;;;;;;;0;0;0;Tower Princess;0
