data_coleta;dia_batalha;conta_tipo;player_tag;player_nome;player_fame;player_posicao;clan_tag;clan_nome;clan_posicao;clan_fame;decks_usados;boat_attacks;deck_1;deck_1_tipo;deck_2;deck_2_tipo;deck_3;deck_3_tipo;deck_4;deck_4_tipo;war_vitorias;war_derrotas;war_medals;war_torre;war_battles_count
2026-06-06;Dia 2;#2QR292P;#GGV0U2UPQ;cratos;500;2;#QCLPL9VQ;Tropa Do Bruxo;5;843;4;4;;;;;;;;;0;0;0;Tower Princess;0
2026-06-06;Dia 2;#2220UQQ0UU;#2220UQQ0UU;ツ ΔЯ₡ΛↁЄ ☯︎ ㋡ ツ;500;1;#R0JVY98R;BLACK「DR4GON;1;3177;4;0;;;;;;;;;0;0;0;Tower Princess;0
2026-06-06;Dia 2;#2QR292P;#V2CUPLURQ;Amiguito;600;5;#GR8UGRVJ;peru;1;5048;4;0;;;;;;;;;0;0;0;Tower Princess;0
2026-06-06;Dia 2;#2QR292P;#GYGY9YVGJ;Joancitoo;600;4;#LLJPJ2JQ;28 royale 29;4;2345;4;0;Mini P.E.K.K.A, Golem, Musketeer, Electro Wizard, P.E.K.K.A, Knight, Dark Prince, Dart Goblin;Barco;Mega Knight, Firecracker, Hog Rider, Prince;Barco;;;;;0;1;75;Tower Princess;1
2026-06-06;Dia 2;#2QR292P;#U8P2YJ9QR;CHEYO;600;5;#LLJPJ2JQ;28 royale 29;4;2345;5;0;Firecracker, Electro Dragon, Skeleton King, Tornado, Giant Skeleton, Arrows, Dark Prince, Mini P.E.K.K.A;RangeBattle;Valkyrie, P.E.K.K.A, Golden Knight, Skeleton Barrel, Executioner, The Log, Magic Archer, Fireball;RangeBattle;;;;;0;2;200;Tower Princess;2
2026-06-06;Dia 2;#2QR292P;#Y8GQ9089Y;ODiN;700;5;#99V9V22C;IRAN SOLID;3;2488;4;0;;;;;;;;;0;0;0;Tower Princess;0
2026-06-06;Dia 2;#2QR292P;#CL80Y2GLU;ghazaleh;800;4;#99V9V22C;IRAN SOLID;3;2488;7;0;;;;;;;;;0;0;0;Tower Princess;0
2026-06-06;Dia 2;#2QR292P;#2QR292P;ツ ︻デ═一⟿ΔЯ₡λↁΣ☯︎;800;1;#QCLPL9VQ;Tropa Do Bruxo;5;843;4;0;;;;;;;;;0;0;0;Tower Princess;0
2026-06-06;Dia 2;#2QR292P;#2VQL08V9V;sandia;900;5;#YYG9V0VC;Orcos Samurai;2;3691;6;0;Royal Giant, Inferno Tower, Fire Spirit, Poison, Magic Archer, Princess, Sparky, Ice Spirit;RangeBattle;;;;;;;1;0;200;Tower Princess;1
2026-06-06;Dia 2;#2QR292P;#90GRG9VUQ;alexchacal;1000;4;#GR8UGRVJ;peru;1;5048;8;8;;;;;;;;;0;0;0;Tower Princess;0
