data_coleta;dia_batalha;conta_tipo;player_tag;player_nome;player_fame;player_posicao;clan_tag;clan_nome;clan_posicao;clan_fame;decks_usados;boat_attacks;deck_1;deck_1_tipo;deck_2;deck_2_tipo;deck_3;deck_3_tipo;deck_4;deck_4_tipo;war_vitorias;war_derrotas;war_medals;war_torre;war_battles_count
2026-09-09;Reset;TOP_GLOBAL;#2JJC0VC9;Buggato;0;1;#L9VRJ;Calalas España;1;0;0;0;Royal Giant, Skeleton King, Witch, Fisherman, Tombstone, Electro Spirit, Lightning, Barbarian Barrel;RangeBattle;Royal Recruits, Zappies, Firecracker, Fireball, The Log, Royal Hogs, Flying Machine, Goblin Cage;RangeBattle;Valkyrie, Berserker, Wizard, Inferno Dragon, Bowler, Graveyard, Freeze, Tornado;Duelo;Battle Ram, Golden Knight, Dark Prince, Poison, P.E.K.K.A, Magic Archer, Arrows, Electro Wizard;Duelo;0;4;400;Tower Princess;3
2026-09-09;Reset;TOP_GLOBAL;#2LR2UJY82;Cristian;0;2;#L9VRJ;Calalas España;1;0;0;0;Mega Knight, Wizard, Mini P.E.K.K.A, Bomber, Bandit, Battle Ram, Zap, Poison;RangeBattle;Princess, Knight, Ice Spirit, Goblin Barrel, Goblin Gang, The Log, Inferno Tower, Rocket;Duelo;Valkyrie, Musketeer, Tesla, Hog Rider, Giant Snowball, Goblins, Fireball, Fire Spirit;Duelo;Baby Dragon, Night Witch, Lumberjack, Golem, Mega Minion, Barbarian Barrel, Tornado, Lightning;Duelo;0;3;300;Tower Princess;2
2026-09-09;Reset;TOP_GLOBAL;#2JQURPC0;Silver;0;3;#L9VRJ;Calalas España;1;0;0;0;Mega Knight, Bats, Firecracker, Arrows, Goblin Hut, Wall Breakers, Suspicious Bush, Dark Prince;RangeBattle;Royal Recruits, Berserker, Royal Hogs, Fireball, Flying Machine, Zappies, The Log, Goblin Cage;RangeBattle;Valkyrie, Bowler, Baby Dragon, Barbarian Barrel, Graveyard, Ice Wizard, Poison, Tornado;Duelo;Electro Dragon, Musketeer, Wizard, Mother Witch, Lightning, Freeze, P.E.K.K.A, Tombstone;Duelo;0;4;400;Tower Princess;3
2026-09-09;Reset;TOP_GLOBAL;#8R80R808;Gt_foresy;0;4;#L9VRJ;Calalas España;1;0;0;0;;;;;;;;;0;0;0;Tower Princess;0
2026-09-09;Reset;TOP_GLOBAL;#2UQPGGGQ0;Lucia;0;5;#L9VRJ;Calalas España;1;0;0;0;;;;;;;;;0;0;0;Tower Princess;0
2026-09-09;Reset;TOP_GLOBAL;#JGC2JG0;MuK｜⚡️Davidin⚡;0;1;#8UJ2UUJ8;#MuUuKaNs!!;2;0;0;0;;;;;;;;;0;0;0;Tower Princess;0
2026-09-09;Reset;TOP_GLOBAL;#9YGC8YYL;MuK｜⚡Griggioso⚡;0;2;#8UJ2UUJ8;#MuUuKaNs!!;2;0;0;0;;;;;;;;;0;0;0;Tower Princess;0
2026-09-09;Reset;TOP_GLOBAL;#2GVR82Y9J;Briceño;0;3;#8UJ2UUJ8;#MuUuKaNs!!;2;0;0;0;;;;;;;;;0;0;0;Tower Princess;0
2026-09-09;Reset;TOP_GLOBAL;#PG008RYJG;Прохожич;0;4;#8UJ2UUJ8;#MuUuKaNs!!;2;0;0;0;;;;;;;;;0;0;0;Tower Princess;0
2026-09-09;Reset;TOP_GLOBAL;#Y2YJPYC;MuK｜⚡alcohol⚡️;0;5;#8UJ2UUJ8;#MuUuKaNs!!;2;0;0;0;;;;;;;;;0;0;0;Tower Princess;0
2026-09-09;Reset;TOP_GLOBAL;#9P08VLG;Akira;0;1;#9U82JJ0Y;TheAddictedOnes;3;0;0;0;;;;;;;;;0;0;0;Tower Princess;0
2026-09-09;Reset;TOP_GLOBAL;#JJL0QGG9L;Bomboclat;0;2;#9U82JJ0Y;TheAddictedOnes;3;0;0;0;;;;;;;;;0;0;0;Tower Princess;0
2026-09-09;Reset;TOP_GLOBAL;#289YCU80J;TR Malte✨;0;3;#9U82JJ0Y;TheAddictedOnes;3;0;0;0;;;;;;;;;0;0;0;Tower Princess;0
2026-09-09;Reset;TOP_GLOBAL;#88Q2YJ2Y;caveman13;0;4;#9U82JJ0Y;TheAddictedOnes;3;0;0;0;;;;;;;;;0;0;0;Tower Princess;0
2026-09-09;Reset;TOP_GLOBAL;#V0G8QGR;Pera;0;5;#9U82JJ0Y;TheAddictedOnes;3;0;0;0;P.E.K.K.A, Goblinstein, Firecracker, Arrows, Musketeer, Hog Rider, Goblin Barrel, Cannon;RangeBattle;;;;;;;0;1;100;Tower Princess;1
2026-09-09;Reset;TOP_GLOBAL;#8P2V9LJP;ROZE;0;1;#9LVQLR;Band of Adultes;4;0;0;0;;;;;;;;;0;0;0;Tower Princess;0
2026-09-09;Reset;TOP_GLOBAL;#VQ8U2C82;easy mdr de ouf;0;2;#9LVQLR;Band of Adultes;4;0;0;0;;;;;;;;;0;0;0;Tower Princess;0
2026-09-09;Reset;TOP_GLOBAL;#28L0YVLPJ;THOCLEMAX;0;3;#9LVQLR;Band of Adultes;4;0;0;0;;;;;;;;;0;0;0;Tower Princess;0
2026-09-09;Reset;TOP_GLOBAL;#G22YVG80;(c8) roms83;0;4;#9LVQLR;Band of Adultes;4;0;0;0;;;;;;;;;0;0;0;Tower Princess;0
2026-09-09;Reset;TOP_GLOBAL;#R0P0L8JJ0;DonBlushgard;0;5;#9LVQLR;Band of Adultes;4;0;0;0;Goblin Barrel, Goblins, Valkyrie, Wall Breakers, Dart Goblin, Cannon, Ice Spirit, Rocket;RangeBattle;Royal Ghost, Goblinstein, Barbarian Barrel, Mortar, Ice Wizard, Minions, Cannon Cart, Lightning;RangeBattle;Skeletons, Mighty Miner, Firecracker, Tesla, Electro Spirit, The Log, Earthquake, Hog Rider;Duelo;Elite Barbarians, Berserker, Mega Knight, Battle Ram, Heal Spirit, Arrows, Skeleton Dragons, Mother Witch;Duelo;2;2;700;Tower Princess;3
2026-09-09;Reset;TOP_GLOBAL;#82PVP0280;♤JC♡Markz VM♨;0;1;#P2P2Y880;! ShocK-13 !;5;0;0;0;;;;;;;;;0;0;0;Tower Princess;0
2026-09-09;Reset;TOP_GLOBAL;#Q2LRRQC88;M8 sven❤️skill;0;2;#P2P2Y880;! ShocK-13 !;5;0;0;0;;;;;;;;;0;0;0;Tower Princess;0
2026-09-09;Reset;TOP_GLOBAL;#U8GYUQCG8;CERJAMP;0;3;#P2P2Y880;! ShocK-13 !;5;0;0;0;Mega Knight, Dark Prince, Witch, Archers, Bandit, Zap, Hog Rider, Firecracker;RangeBattle;;;;;;;1;0;200;Tower Princess;1
2026-09-09;Reset;TOP_GLOBAL;#9YQ20YVLJ;odler;0;4;#P2P2Y880;! ShocK-13 !;5;0;0;0;;;;;;;;;0;0;0;Tower Princess;0
2026-09-09;Reset;TOP_GLOBAL;#8YUYGP98;Orange;0;5;#P2P2Y880;! ShocK-13 !;5;0;0;0;;;;;;;;;0;0;0;Tower Princess;0
2026-09-09;Reset;#2QR292P;#C80G0J000;ˢⁱ ᵍᵃⁿᵃˢ ᵉʳᵉgay;300;1;#LVJR8JLR;BARDERO$;1;0;0;0;Firecracker, Mini P.E.K.K.A, Lumberjack, Clone, Bomb Tower, Sparky, Fireball, Giant Skeleton;RangeBattle;Witch, Wizard, P.E.K.K.A, Battle Ram, Bandit, Guards, Arrows, The Log;RangeBattle;;;;;1;1;300;Tower Princess;2
